year,id,age,educ,sex,gunlaw,grass,realinc
2016,2048,21,12,2,2,1,936
2016,2049,69,17,2,NA,2,46800
2016,2050,26,14,1,1,NA,38610
2016,2057,26,5,2,NA,1,9945
2016,2065,83,13,2,1,NA,17550
2016,2073,54,16,2,1,NA,65520.00000000001
2016,2076,81,12,1,NA,2,NA
2016,2078,41,12,2,1,2,15210
2016,2080,23,13,1,1,1,21060
2016,2087,42,12,1,2,2,25740
2016,2088,60,13,1,1,NA,25740
2016,2089,33,12,1,2,2,46800
2016,2092,63,13,2,1,2,31590.000000000004
2016,2099,35,9,2,1,1,9945
2016,2104,70,12,1,1,NA,8775
2016,2108,72,12,2,1,NA,21060
2016,2113,53,14,2,NA,1,7605
2016,2122,37,16,1,NA,1,38610
2016,2127,65,16,2,NA,2,NA
2016,2128,53,14,1,2,NA,65520.00000000001
2016,2151,85,12,2,1,NA,NA
2016,2152,22,12,1,NA,2,936
2016,2153,38,16,2,NA,2,31590.000000000004
2016,2162,63,14,2,1,NA,38610
2016,2170,64,12,1,NA,2,38610
2016,2171,81,13,1,1,2,38610
2016,2172,76,16,2,1,2,25740
2016,2174,71,8,1,1,NA,2574
2016,2182,63,12,2,NA,1,11115
2016,2186,32,13,1,NA,1,21060
2016,2189,31,19,2,NA,1,65520.00000000001
2016,2191,67,17,1,1,1,131676.6906
2016,2196,25,18,1,1,1,21060
2016,2199,33,12,1,NA,1,46800
2016,2207,29,13,2,NA,2,17550
2016,2211,69,17,2,1,1,5265
2016,2213,89,15,2,1,NA,NA
2016,2216,64,14,1,1,NA,6435
2016,2223,86,13,1,1,1,NA
2016,2224,18,12,1,NA,2,65520.00000000001
2016,2228,80,12,1,NA,2,25740
2016,2238,18,11,1,1,2,31590.000000000004
2016,2239,39,10,1,NA,1,6435
2016,2240,27,16,1,2,1,25740
2016,2245,20,12,2,2,NA,7605
2016,2249,62,12,1,NA,1,1638
2016,2250,49,12,1,1,1,7605
2016,2251,48,12,1,NA,2,17550
2016,2252,23,12,2,NA,1,936
2016,2256,70,7,2,1,NA,7605
2016,2259,49,12,1,1,2,17550
2016,2260,52,16,2,NA,2,21060
2016,2261,58,14,2,NA,1,NA
2016,2275,33,10,1,2,2,65520.00000000001
2016,2287,54,10,2,1,NA,65520.00000000001
2016,2288,21,11,2,1,1,12870
2016,2291,18,10,1,NA,2,NA
2016,2295,24,13,2,2,1,8775
2016,2313,71,16,1,2,NA,38610
2016,2316,57,15,2,NA,1,5265
2016,2324,22,14,2,1,NA,15210
2016,2325,25,16,2,1,1,234
2016,2346,24,11,2,NA,1,12870
2016,2350,54,14,2,NA,2,74880
2016,2360,50,18,2,1,1,25740
2016,2363,20,13,2,NA,1,31590.000000000004
2016,2368,36,18,2,1,NA,74880
2016,2371,22,12,1,2,1,12870
2016,2372,59,12,2,NA,1,4212
2016,2377,44,12,2,NA,2,15210
2016,2379,21,12,2,1,NA,NA
2016,2388,28,12,1,NA,2,21060
2016,2389,68,12,1,1,1,21060
2016,2395,29,11,1,1,1,9945
2016,2406,36,13,2,1,NA,15210
2016,2415,29,16,2,2,NA,25740
2016,2417,31,12,2,1,NA,12870
2016,2427,56,20,2,1,1,12870
2016,2431,27,20,2,NA,2,21060
2016,2433,38,14,2,NA,1,21060
2016,2437,26,17,2,NA,1,56160
2016,2439,35,19,2,2,1,38610
2016,2442,68,16,2,NA,1,38610
2016,2444,22,15,1,1,2,NA
2016,2449,53,17,2,NA,1,56160
2016,2450,70,13,1,2,NA,56160
2016,2451,45,9,1,1,1,6435
2016,2454,19,13,1,NA,2,21060
2016,2458,57,14,2,NA,NA,74880
2016,2459,62,12,2,2,1,NA
2016,2464,20,13,2,1,1,12870
2016,2493,71,20,2,1,1,21060
2016,2495,58,12,1,NA,1,15210
2016,2498,46,13,2,NA,1,NA
2016,2501,49,15,2,1,NA,131676.6906
2016,2504,63,10,2,NA,2,11115
2016,2505,28,12,2,2,NA,6435
2016,2509,27,13,2,1,1,7605
2016,2510,55,11,2,1,NA,9945
2016,2511,57,12,2,2,1,11115
2016,2514,35,14,1,2,2,38610
2016,2525,50,14,2,2,NA,38610
2016,2531,30,14,2,NA,1,25740
2016,2551,50,15,1,NA,NA,234
2016,2553,70,12,2,2,2,21060
2016,2558,55,14,1,2,2,74880
2016,2560,45,6,1,1,2,17550
2016,2561,51,14,2,NA,2,65520.00000000001
2016,2564,41,14,1,2,1,38610
2016,2573,33,15,2,NA,1,15210
2016,2574,36,13,2,2,NA,9945
2016,2578,69,13,1,2,NA,21060
2016,2589,33,14,2,2,1,15210
2016,2590,37,14,2,1,NA,11115
2016,2592,35,14,1,1,1,25740
2016,2595,54,12,2,NA,1,25740
2016,2605,61,13,2,NA,2,5265
2016,2607,58,16,1,2,NA,25740
2016,2610,47,11,2,NA,2,31590.000000000004
2016,2612,72,19,1,1,2,46800
2016,2614,23,13,1,1,NA,4212
2016,2615,65,16,1,1,1,38610
2016,2628,30,18,1,1,NA,38610
2016,2637,27,14,2,NA,1,31590.000000000004
2016,2645,53,12,2,NA,NA,38610
2016,2648,31,14,2,2,NA,31590.000000000004
2016,2649,60,12,1,1,NA,25740
2016,2655,61,18,2,1,NA,21060
2016,2658,83,10,2,1,2,21060
2016,2659,80,14,2,NA,2,12870
2016,2663,77,12,1,NA,2,38610
2016,2666,57,13,2,2,1,4212
2016,2670,42,12,1,2,2,46800
2016,2672,49,20,1,2,2,46800
2016,2673,29,11,2,NA,2,936
2016,2674,70,11,2,1,NA,1638
2016,2677,25,12,1,2,1,31590.000000000004
2016,2679,24,16,1,1,NA,15210
2016,2681,52,12,2,1,NA,NA
2016,2682,24,12,1,NA,1,17550
2016,2685,34,13,2,1,NA,25740
2016,2695,63,20,1,NA,1,38610
2016,2696,37,16,1,2,NA,46800
2016,2697,71,18,1,1,1,46800
2016,2701,51,10,2,NA,1,31590.000000000004
2016,2704,69,14,2,1,1,8775
2016,2712,53,12,2,1,1,12870
2016,2715,31,17,1,2,2,25740
2016,2716,21,12,2,NA,2,11115
2016,2721,49,20,2,1,NA,38610
2016,2722,34,10,1,1,1,12870
2016,2724,57,16,2,1,NA,17550
2016,2726,77,12,1,1,2,11115
2016,2738,69,12,1,2,NA,7605
2016,2747,55,12,1,NA,2,131676.6906
2016,2759,33,8,2,2,1,21060
2016,2765,24,12,2,1,NA,31590.000000000004
2016,2769,38,12,1,1,1,25740
2016,2773,20,9,1,NA,2,21060
2016,2784,33,12,2,NA,NA,234
2016,2789,55,11,2,1,NA,25740
2016,2795,34,10,2,1,NA,31590.000000000004
2016,2796,79,16,1,1,NA,31590.000000000004
2016,2802,74,12,2,1,NA,21060
2016,2803,34,NA,2,NA,1,3510
2016,2819,55,13,1,2,1,38610
2016,2822,78,9,2,NA,2,NA
2016,2825,71,12,2,1,NA,NA
2016,2826,64,12,2,1,NA,56160
2016,2829,85,12,2,2,1,8775
2016,2839,30,16,2,NA,2,31590.000000000004
2016,2844,74,14,1,NA,2,38610
2016,2845,24,14,2,1,NA,9945
2016,2847,68,7,1,NA,2,9945
2016,2848,58,14,2,1,NA,31590.000000000004
2016,2854,40,16,1,2,NA,25740
2016,2859,56,15,2,NA,NA,25740
2016,2863,57,20,2,NA,1,56160
2016,2867,72,16,1,2,2,38610
2018,2,74,10,2,1,2,14755
2018,3,42,16,1,NA,1,72640
2018,4,63,16,2,NA,2,119879.41732000001
2018,12,34,14,2,NA,NA,9647.5
2018,16,75,12,2,1,NA,30645
2018,20,30,18,1,NA,1,NA
2018,21,34,15,2,1,NA,54480
2018,28,42,9,2,2,1,5107.5
2018,30,20,14,1,1,NA,54480
2018,37,71,20,2,1,NA,45400
2018,38,34,20,1,1,1,20430
2018,39,45,19,1,NA,1,30645
2018,47,40,18,1,NA,1,54480
2018,52,42,12,2,1,NA,12485
2018,56,55,14,1,1,1,63560
2018,57,43,16,2,NA,1,54480
2018,60,28,9,2,NA,1,3405
2018,63,41,16,2,1,NA,24970
2018,70,33,16,2,NA,2,7377.5
2018,71,35,15,1,NA,2,4086
2018,85,70,12,1,1,1,20430
2018,91,42,16,1,NA,1,45400
2018,92,77,19,2,1,NA,54480
2018,96,22,14,1,1,2,NA
2018,102,81,12,2,1,NA,908
2018,126,48,18,1,NA,2,45400
2018,127,68,20,2,1,NA,37455
2018,141,55,14,1,1,2,45400
2018,154,46,16,2,1,NA,37455
2018,157,58,12,2,1,NA,12485
2018,158,20,14,2,2,NA,20430
2018,165,41,6,2,1,NA,1589
2018,170,36,13,1,1,NA,30645
2018,173,60,13,2,1,2,20430
2018,178,61,14,1,2,1,63560
2018,185,46,16,1,1,NA,63560
2018,187,72,11,2,NA,2,45400
2018,194,36,16,2,1,NA,45400
2018,195,57,11,1,NA,NA,8512.5
2018,202,29,13,1,1,NA,119879.41732000001
2018,216,30,15,2,1,NA,14755
2018,223,51,12,1,1,NA,30645
2018,225,74,16,1,2,NA,30645
2018,227,49,11,1,1,NA,14755
2018,237,62,10,2,1,NA,14755
2018,238,88,12,2,1,2,NA
2018,243,61,13,2,NA,1,14755
2018,246,24,12,2,1,NA,NA
2018,253,61,14,2,NA,1,7377.5
2018,256,80,1,2,1,NA,NA
2018,261,69,16,2,1,NA,72640
2018,264,54,16,2,NA,1,37455
2018,277,45,18,1,1,1,119879.41732000001
2018,286,67,12,2,NA,1,54480
2018,289,46,12,2,NA,NA,24970
2018,300,44,16,2,2,1,37455
2018,306,34,12,1,1,NA,24970
2018,308,33,8,1,NA,NA,NA
2018,309,45,12,2,NA,1,10782.5
2018,311,77,14,1,2,NA,30645
2018,313,58,18,1,1,1,119879.41732000001
2018,314,42,20,1,2,1,54480
2018,319,34,20,2,NA,2,63560
2018,324,58,7,2,2,2,6242.5
2018,325,73,12,1,NA,2,NA
2018,326,83,10,2,NA,2,908
2018,327,86,12,1,1,NA,10782.5
2018,344,55,18,1,NA,2,119879.41732000001
2018,350,37,15,2,1,1,20430
2018,352,35,12,2,1,NA,10782.5
2018,357,34,9,2,1,1,6242.5
2018,359,52,14,1,2,NA,37455
2018,368,27,16,2,1,1,37455
2018,371,30,16,1,1,NA,119879.41732000001
2018,372,38,16,1,1,1,119879.41732000001
2018,379,78,16,2,2,NA,54480
2018,389,38,14,1,2,2,NA
2018,390,76,14,2,NA,2,NA
2018,396,77,16,2,1,NA,119879.41732000001
2018,401,34,16,1,NA,1,12485
2018,405,29,12,2,2,NA,20430
2018,413,57,14,1,1,NA,NA
2018,417,46,13,1,1,1,37455
2018,418,41,12,1,1,1,20430
2018,424,27,13,2,1,1,NA
2018,428,44,20,1,1,NA,119879.41732000001
2018,435,89,5,1,1,NA,NA
2018,438,59,16,2,2,2,119879.41732000001
2018,440,31,14,2,1,1,17025
2018,442,35,16,2,1,NA,37455
2018,444,48,12,2,NA,NA,24970
2018,447,37,16,2,1,2,14755
2018,451,46,12,1,1,NA,45400
2018,477,40,18,2,2,1,45400
2018,485,89,16,1,1,NA,63560
2018,489,33,12,1,NA,1,24970
2018,511,68,18,2,1,2,30645
2018,515,45,16,1,2,NA,119879.41732000001
2018,517,73,16,1,1,2,54480
2018,524,45,14,1,2,NA,7377.5
2018,538,61,18,1,1,NA,119879.41732000001
2018,543,47,16,1,1,NA,45400
2018,545,35,17,2,NA,2,54480
2018,548,70,11,1,1,NA,7377.5
2018,549,78,12,2,2,NA,227
2018,552,61,13,1,NA,1,119879.41732000001
2018,555,41,17,2,NA,2,30645
2018,557,71,16,1,NA,2,119879.41732000001
2018,567,53,16,2,NA,NA,72640
2018,568,66,20,1,1,NA,30645
2018,570,NA,16,2,NA,NA,NA
2018,572,23,16,2,1,1,14755
2018,573,37,20,1,NA,1,54480
2018,579,45,15,2,NA,NA,14755
2018,583,44,12,2,2,2,20430
2018,584,56,12,1,NA,1,10782.5
2018,585,45,12,2,1,1,37455
2018,586,27,7,2,NA,1,5107.5
2018,598,58,16,2,2,2,119879.41732000001
2018,608,39,14,2,1,NA,30645
2018,613,40,10,1,1,NA,54480
2018,617,24,14,2,1,2,4086
2018,625,70,19,2,2,NA,NA
2018,626,49,15,2,1,1,54480
2018,627,59,19,2,NA,2,NA
2018,631,53,16,2,NA,2,NA
2018,635,62,18,1,1,NA,37455
2018,637,28,12,2,NA,1,30645
2018,640,38,12,2,NA,1,54480
2018,641,53,16,1,2,NA,45400
2018,651,60,9,2,NA,1,5107.5
2018,654,28,16,1,2,1,14755
2018,655,36,12,2,NA,1,6242.5
2018,667,34,14,1,NA,2,45400
2018,673,32,12,1,NA,1,10782.5
2018,675,38,14,2,1,NA,24970
2018,681,54,15,1,1,1,37455
2018,682,71,15,2,NA,2,30645
2018,685,34,12,1,1,NA,63560
2018,689,23,12,1,2,1,4086
2018,697,79,4,2,NA,2,5107.5
2018,698,50,12,2,1,2,NA
2018,701,65,13,1,NA,2,24970
2018,702,69,13,2,1,2,14755
2018,712,26,16,1,1,1,NA
2018,715,38,11,2,1,1,20430
2018,719,47,18,2,1,NA,119879.41732000001
2018,725,54,12,2,1,NA,3405
2018,728,25,14,1,1,NA,9647.5
2018,730,25,12,1,NA,1,14755
2018,740,71,17,2,NA,2,10782.5
2018,750,37,13,2,1,NA,30645
2018,756,19,11,1,2,1,45400
2018,759,89,18,2,1,NA,24970
2018,762,36,16,2,1,NA,63560
2018,771,58,19,1,NA,2,54480
2018,774,76,14,2,1,NA,6242.5
2018,779,34,16,1,1,1,37455
2018,782,70,14,1,NA,2,14755
2018,784,52,17,2,1,NA,8512.5
2018,786,46,15,2,1,NA,30645
2018,791,56,12,2,1,NA,5107.5
2018,795,62,20,1,NA,1,24970
2018,797,24,12,2,NA,1,12485
2018,809,45,16,2,2,1,12485
2018,812,39,18,1,1,1,17025
2018,835,38,19,2,2,1,72640
2018,836,74,16,1,NA,2,119879.41732000001
2018,839,41,14,1,NA,1,24970
2018,840,78,10,1,NA,1,30645
2018,842,50,14,2,1,1,30645
2018,847,25,12,1,2,1,14755
2018,862,64,16,2,2,NA,227
2018,864,27,16,2,2,2,45400
2018,869,41,20,2,NA,1,30645
2018,871,42,8,2,1,1,227
2018,877,45,16,1,2,NA,54480
2018,883,25,14,2,1,NA,10782.5
2018,885,48,16,2,1,NA,63560
2018,888,84,12,2,1,NA,9647.5
2018,900,44,12,1,1,NA,45400
2018,906,25,13,1,1,1,227
2018,907,19,12,2,NA,1,2497
2018,912,69,14,1,1,NA,10782.5
2018,913,27,15,2,NA,1,24970
2018,915,35,10,1,NA,1,24970
2018,916,32,14,2,1,NA,30645
2018,931,73,18,1,NA,1,54480
2018,938,48,18,2,2,1,72640
2018,941,54,14,2,NA,1,30645
2018,954,40,9,2,1,2,8512.5
2018,962,25,16,2,1,1,14755
2018,966,45,14,1,2,NA,24970
2018,967,26,14,2,1,1,8512.5
2018,969,26,12,2,2,1,45400
2018,974,27,14,2,NA,1,10782.5
2018,977,41,16,1,2,2,54480
2018,978,32,13,2,NA,1,119879.41732000001
2018,980,42,18,1,2,1,54480
2018,981,57,17,1,NA,2,37455
2018,983,41,18,1,1,1,30645
2018,986,50,20,2,2,NA,45400
2018,995,34,12,2,1,NA,20430
2018,996,34,15,2,2,1,7377.5
2018,1000,24,12,2,2,NA,17025
2018,1005,44,20,1,NA,1,NA
2018,1009,39,16,1,NA,1,20430
2018,1016,61,14,1,1,1,30645
2018,1018,42,14,2,NA,2,20430
2018,1019,30,13,1,1,NA,14755
2018,1023,75,12,2,1,NA,7377.5
2018,1031,55,12,1,2,NA,119879.41732000001
2018,1032,58,14,2,1,1,9647.5
2018,1035,51,15,1,1,NA,5107.5
2018,1038,54,16,1,NA,1,37455
2018,1054,22,13,1,NA,1,5107.5
2018,1055,66,12,2,1,1,17025
2018,1062,53,11,1,1,1,2951
2018,1078,49,16,2,1,NA,63560
2018,1079,41,8,1,1,1,227
2018,1083,31,9,1,NA,1,20430
2018,1092,39,18,1,1,2,63560
2018,1097,33,14,1,1,1,63560
2018,1100,27,13,2,2,1,12485
2018,1102,24,13,2,1,1,9647.5
2018,1109,65,18,1,2,NA,14755
2018,1119,30,12,2,1,NA,12485
2018,1131,23,13,1,1,1,NA
2018,1145,28,19,1,NA,2,30645
2018,1155,55,13,1,NA,NA,45400
2018,1164,51,20,2,2,NA,119879.41732000001
2018,1172,39,12,2,NA,NA,20430
2018,1178,65,12,2,1,NA,30645
2018,1181,35,13,1,2,1,63560
2018,1186,68,16,2,1,1,72640
2018,1189,68,12,2,NA,NA,37455
2018,1191,51,14,2,2,1,72640
2018,1196,85,12,1,2,2,54480
2018,1197,49,16,1,1,1,20430
2018,1204,34,16,2,2,NA,20430
2018,1211,52,13,1,1,NA,227
2018,1228,25,13,2,2,NA,14755
2018,1231,39,12,2,1,NA,17025
2018,1250,59,12,2,NA,2,4086
2018,1289,68,14,2,1,1,119879.41732000001
2018,1294,61,12,1,1,1,20430
2018,1297,64,14,1,1,1,5107.5
2018,1302,30,15,2,2,NA,54480
2018,1312,67,8,2,2,NA,8512.5
2018,1322,24,12,1,2,2,37455
2018,1329,77,12,2,1,NA,24970
2018,1341,71,10,1,2,1,30645
2018,1343,57,14,1,1,NA,10782.5
2018,1345,47,13,2,1,NA,30645
2018,1347,46,14,1,1,NA,72640
2018,1350,34,13,2,NA,1,20430
2018,1353,30,15,2,NA,1,37455
2018,1354,29,12,1,1,NA,14755
2018,1363,38,12,1,1,NA,NA
2018,1367,56,12,1,1,1,9647.5
2018,1369,39,12,2,1,NA,6242.5
2018,1371,60,12,1,NA,NA,72640
2018,1372,60,14,1,2,NA,45400
2018,1375,41,16,2,NA,NA,37455
2018,1385,41,18,2,1,1,24970
2018,1390,57,16,1,1,NA,NA
2018,1393,68,11,1,1,2,24970
2018,1395,82,12,1,1,NA,63560
2018,1401,61,12,2,1,NA,12485
2018,1406,74,18,2,2,NA,37455
2018,1409,26,10,2,1,NA,10782.5
2018,1414,60,12,2,1,NA,30645
2018,1415,31,15,2,NA,NA,5107.5
2018,1423,23,11,2,NA,1,20430
2018,1430,66,16,1,2,NA,17025
2018,1435,50,14,2,1,2,20430
2018,1437,22,15,1,1,1,14755
2018,1439,26,12,1,1,NA,9647.5
2018,1444,31,16,2,1,NA,14755
2018,1448,29,10,1,2,NA,14755
2018,1452,82,12,1,NA,2,30645
2018,1466,56,16,2,1,1,30645
2018,1468,27,15,2,1,NA,24970
2018,1471,71,17,2,NA,1,37455
2018,1472,53,9,2,1,NA,17025
2018,1475,37,8,2,1,NA,24970
2018,1476,29,14,2,NA,1,5107.5
2018,1480,79,12,2,NA,2,NA
2018,1481,22,12,1,2,NA,20430
2018,1493,67,16,2,1,NA,5107.5
2018,1494,39,13,2,1,2,4086
2018,1496,65,14,2,1,NA,20430
2018,1507,27,13,2,NA,1,12485
2018,1518,68,15,2,1,1,30645
2018,1520,68,12,2,1,NA,45400
2018,1521,54,12,2,2,NA,6242.5
2018,1522,30,10,2,NA,2,1589
2018,1526,56,12,2,1,NA,45400
2018,1528,46,12,1,NA,2,NA
2018,1531,40,13,2,1,NA,227
2018,1541,43,19,2,NA,1,72640
2018,1543,64,20,1,1,1,54480
2018,1544,62,11,2,NA,1,3405
2018,1551,39,14,2,NA,2,17025
2018,1558,44,17,2,NA,1,45400
2018,1560,32,14,2,NA,2,8512.5
2018,1569,44,15,2,NA,1,6242.5
2018,1576,89,14,1,NA,2,7377.5
2018,1581,35,12,1,2,1,37455
2018,1585,41,14,2,1,1,24970
2018,1597,64,11,2,1,1,7377.5
2018,1612,22,13,1,1,1,NA
2018,1614,69,12,2,1,NA,24970
2018,1615,20,14,2,1,2,NA
2018,1620,59,17,1,NA,1,119879.41732000001
2018,1621,44,16,2,1,NA,119879.41732000001
2018,1625,86,15,1,NA,NA,45400
2018,1640,76,11,1,2,2,8512.5
2018,1641,86,11,2,NA,2,12485
2018,1643,71,16,2,1,NA,30645
2018,1646,44,12,1,1,NA,5107.5
2018,1655,42,16,1,1,NA,63560
2018,1660,89,8,1,1,NA,10782.5
2018,1671,21,12,1,1,NA,24970
2018,1677,34,12,2,NA,2,17025
2018,1687,22,12,1,1,1,30645
2018,1690,69,18,1,2,NA,NA
2018,1691,55,16,2,NA,NA,7377.5
2018,1696,41,12,2,1,NA,NA
2018,1697,56,11,2,2,NA,4086
2018,1702,58,16,1,1,NA,37455
2018,1709,28,19,2,1,NA,37455
2018,1715,24,17,1,NA,1,NA
2018,1717,22,15,1,2,NA,908
2018,1727,54,12,1,NA,1,10782.5
2018,1731,50,17,2,2,2,20430
2018,1735,74,14,1,NA,2,30645
2018,1736,48,12,2,1,NA,37455
2018,1741,63,11,2,NA,1,6242.5
2018,1742,39,16,2,1,2,24970
2018,1746,89,12,2,1,NA,8512.5
2018,1749,25,10,1,1,1,9647.5
2018,1754,73,12,2,2,NA,45400
2018,1756,35,16,2,NA,1,37455
2018,1767,27,12,1,NA,1,14755
2018,1769,41,12,1,2,1,45400
2018,1771,54,12,1,NA,1,45400
2018,1772,86,17,2,1,NA,17025
2018,1782,31,12,2,1,2,12485
2018,1787,30,16,2,1,NA,54480
2018,1791,47,20,2,1,2,45400
2018,1795,31,13,2,1,NA,4086
2018,1797,64,18,2,NA,1,37455
2018,1798,89,16,2,2,NA,NA
2018,1801,35,14,2,1,1,20430
2018,1807,32,16,2,1,2,30645
2018,1816,77,12,1,2,NA,14755
2018,1819,66,14,1,1,NA,7377.5
2018,1820,56,13,1,1,1,5107.5
2018,1824,60,12,1,NA,1,NA
2018,1842,72,16,2,NA,1,54480
2018,1843,70,13,2,1,NA,2951
2018,1852,24,12,2,1,NA,1589
2018,1854,28,10,2,1,NA,45400
2018,1861,30,9,2,2,NA,3405
2018,1870,59,13,2,1,1,20430
2018,1872,84,16,1,2,NA,20430
2018,1879,53,12,2,NA,2,20430
2018,1880,49,9,2,2,NA,2497
2018,1900,54,12,1,NA,1,2043
2018,1907,51,14,1,2,2,54480
2018,1908,34,12,2,1,1,17025
2018,1909,28,17,1,2,1,63560
2018,1913,66,14,2,NA,1,24970
2018,1915,20,11,1,1,1,8512.5
2018,1916,60,20,1,2,NA,NA
2018,1917,64,13,2,2,2,72640
2018,1923,64,16,2,1,NA,37455
2018,1926,60,17,2,1,NA,37455
2018,1927,27,13,1,2,NA,37455
2018,1930,71,16,2,1,NA,24970
2018,1935,53,12,2,1,NA,7377.5
2018,1938,26,16,2,1,2,54480
2018,1958,51,14,1,2,NA,17025
2018,1965,30,12,1,1,NA,20430
2018,1966,32,13,2,1,NA,30645
2018,1969,28,14,2,1,2,9647.5
2018,1972,32,16,1,2,1,37455
2018,1974,59,13,1,1,2,24970
2018,1975,38,9,2,NA,2,NA
2018,1991,44,11,1,1,NA,4086
2018,1992,47,0,1,2,2,2497
2018,1995,51,8,1,NA,NA,5107.5
2018,1999,72,19,2,NA,1,17025
2018,2014,73,15,1,2,NA,NA
2018,2016,53,12,2,NA,1,9647.5
2018,2020,51,15,1,1,NA,54480
2018,2026,26,16,2,2,NA,30645
2018,2033,34,14,1,1,1,24970
2018,2040,61,12,2,NA,1,119879.41732000001
2018,2041,71,19,1,1,NA,119879.41732000001
2018,2043,44,12,1,1,NA,14755
2018,2048,80,12,2,NA,1,6242.5
2018,2054,34,12,2,NA,1,45400
2018,2059,34,12,2,NA,NA,NA
2018,2064,54,18,2,NA,2,24970
2018,2068,51,10,2,NA,2,9647.5
2018,2069,52,14,2,1,1,24970
2018,2071,60,11,2,2,1,8512.5
2018,2076,66,12,2,2,2,14755
2018,2079,89,12,1,1,2,NA
2018,2083,59,14,1,1,NA,24970
2018,2084,80,16,1,NA,1,45400
2018,2089,65,8,1,2,NA,8512.5
2018,2094,40,14,2,2,1,63560
2018,2105,46,13,1,2,NA,54480
2018,2113,51,12,2,NA,1,6242.5
2018,2115,75,14,2,2,NA,24970
2018,2119,20,10,2,2,1,5107.5
2018,2121,48,14,2,NA,1,20430
2018,2122,52,13,2,2,1,10782.5
2018,2124,39,14,1,1,1,12485
2018,2136,55,12,2,1,NA,7377.5
2018,2138,72,16,2,NA,2,37455
2018,2139,58,9,2,1,NA,NA
2018,2141,46,12,2,2,1,20430
2018,2142,50,12,2,NA,1,30645
2018,2145,89,12,1,2,2,63560
2018,2147,71,12,1,NA,1,NA
2018,2148,66,12,2,2,NA,30645
2018,2176,37,12,2,1,1,8512.5
2018,2178,80,14,2,1,NA,9647.5
2018,2194,29,15,1,1,2,2497
2018,2205,37,15,1,NA,NA,37455
2018,2212,71,14,1,NA,1,37455
2018,2218,42,12,2,1,1,4086
2018,2222,65,19,1,1,1,6242.5
2018,2224,59,13,1,1,NA,24970
2018,2228,32,11,1,1,1,17025
2018,2232,68,14,2,2,2,24970
2018,2237,80,13,1,1,NA,12485
2018,2241,59,10,2,1,1,908
2018,2247,79,12,2,2,NA,NA
2018,2250,56,14,2,1,NA,20430
2018,2258,77,8,1,2,NA,NA
2018,2261,24,16,2,2,1,54480
2018,2269,89,12,2,1,NA,4086
2018,2272,34,11,2,1,NA,20430
2018,2273,34,14,2,2,2,37455
2018,2275,40,15,2,NA,2,72640
2018,2281,41,12,2,NA,2,20430
2018,2286,48,12,2,NA,1,37455
2018,2288,60,10,1,1,1,6242.5
2018,2292,41,10,2,NA,1,2951
2018,2295,23,13,2,1,NA,908
2018,2300,77,12,1,1,NA,2043
2018,2301,68,10,1,2,1,5107.5
2018,2305,52,10,1,2,NA,37455
2018,2315,26,12,1,NA,2,17025
2018,2319,52,12,2,1,1,24970
2018,2320,68,10,1,NA,1,NA
2018,2326,57,16,2,2,NA,45400
2018,2329,74,17,1,1,2,45400
2018,2331,50,14,1,NA,2,54480
2018,2333,35,17,2,1,2,119879.41732000001
2018,2336,54,18,2,1,NA,45400
2018,2337,25,16,2,NA,1,17025
2018,2341,89,8,1,NA,2,NA
2018,2344,37,12,2,2,NA,NA
2018,2345,75,12,2,2,NA,14755
2021,2,60,16,1,1,NA,120197.0185
2021,9,NA,19,2,1,NA,43600
2021,10,76,13,1,1,NA,29430
2021,17,75,18,1,1,NA,120197.0185
2021,22,22,15,2,1,NA,11990
2021,24,NA,16,1,1,NA,NA
2021,28,37,14,1,1,NA,69760
2021,44,NA,NA,NA,1,NA,NA
2021,46,53,16,2,1,NA,120197.0185
2021,71,42,17,2,1,NA,14170
2021,81,62,12,2,2,NA,29430
2021,91,22,12,1,1,NA,NA
2021,97,28,13,1,2,NA,69760
2021,104,51,17,1,2,NA,120197.0185
2021,120,64,16,2,1,NA,23980
2021,126,41,16,2,1,NA,NA
2021,127,54,13,2,1,NA,35970
2021,143,37,19,1,1,NA,120197.0185
2021,156,87,12,1,1,NA,11990
2021,158,74,20,2,1,NA,69760
2021,160,46,16,2,NA,NA,69760
2021,161,43,19,1,1,NA,43600
2021,165,54,16,2,2,NA,8175
2021,166,53,20,1,1,NA,14170
2021,167,NA,17,2,1,NA,NA
2021,171,46,16,1,1,NA,2834
2021,174,33,16,2,1,NA,4905
2021,185,36,13,2,2,NA,14170
2021,187,43,14,2,1,NA,29430
2021,190,67,10,2,2,NA,4905
2021,195,36,16,2,1,NA,120197.0185
2021,201,32,16,2,1,NA,35970
2021,209,NA,16,1,1,NA,43600
2021,210,64,12,2,1,NA,9265
2021,211,41,9,1,1,NA,29430
2021,218,85,12,2,1,NA,11990
2021,222,39,19,1,1,NA,23980
2021,224,37,16,2,1,NA,29430
2021,227,57,12,2,1,NA,3924
2021,235,33,12,1,1,NA,43600
2021,236,70,20,2,1,NA,120197.0185
2021,243,49,14,2,1,NA,218
2021,248,20,11,2,1,NA,NA
2021,250,65,12,2,1,NA,29430
2021,253,36,17,2,1,NA,19620
2021,259,35,19,1,1,NA,43600
2021,274,NA,14,1,1,NA,19620
2021,280,67,14,2,1,NA,NA
2021,281,37,16,1,1,NA,120197.0185
2021,286,72,14,1,1,NA,23980
